12.134,    2151.281738 ,      0.345400
12.218,    2138.458984 ,      0.358400
12.303,    2121.867676 ,      0.354200
12.388,    2115.005127 ,      0.351500
12.474,    2103.762939 ,      0.353400
12.560,    2092.191650 ,      0.362600
12.647,    2094.652100 ,      0.350800
12.735,    2085.353760 ,      0.357600
12.823,    2073.927734 ,      0.360800
12.912,    2060.074951 ,      0.346600
13.002,    2057.970703 ,      0.358200
13.092,    2050.913330 ,      0.365200
13.183,    2026.299683 ,      0.351700
13.274,    2031.882446 ,      0.359000
13.366,    2031.155884 ,      0.357400
13.459,    2019.344971 ,      0.363800
13.552,    2011.859741 ,      0.356500
13.646,    2007.665894 ,      0.357800
13.740,    1993.200562 ,      0.353400
13.836,    1983.086060 ,      0.354500
14.125,    1977.702026 ,      0.360100
14.223,    1971.651855 ,      0.357400
14.322,    1962.788818 ,      0.364700
14.421,    1953.990234 ,      0.373100
14.521,    1943.718994 ,      0.354700
14.622,    1938.090332 ,      0.346900
14.723,    1934.352783 ,      0.358000
14.825,    1919.863159 ,      0.354500
14.928,    1921.501587 ,      0.366500
15.031,    1908.659058 ,      0.358700
15.136,    1904.252441 ,      0.353500
15.241,    1896.228638 ,      0.358700
15.346,    1890.197021 ,      0.364500
15.453,    1880.129150 ,      0.363100
15.560,    1880.287231 ,      0.355900
15.668,    1882.984375 ,      0.358900
15.776,    1876.211548 ,      0.361000
15.885,    1865.689453 ,      0.361000
15.996,    1859.022095 ,      0.349500
16.106,    1857.347534 ,      0.359900
16.218,    1840.234985 ,      0.360500
16.331,    1839.267456 ,      0.352600
16.444,    1843.628784 ,      0.357500
16.558,    1835.940552 ,      0.348400
16.672,    1828.377441 ,      0.346900
16.788,    1825.039429 ,      0.351900
16.904,    1816.748535 ,      0.359700
17.022,    1809.456665 ,      0.359900
17.140,    1815.006104 ,      0.353100
17.258,    1804.796021 ,      0.360200
17.378,    1798.517944 ,      0.360800
17.498,    1808.737427 ,      0.359900
17.620,    1804.295166 ,      0.352700
17.742,    1785.085449 ,      0.354100
17.865,    1780.014160 ,      0.356200
17.989,    1775.059326 ,      0.350800
18.113,    1774.883301 ,      0.355600
18.239,    1771.014526 ,      0.355700
18.365,    1752.643677 ,      0.341900
18.493,    1758.916382 ,      0.353300
18.621,    1756.675171 ,      0.362400
18.750,    1756.039551 ,      0.347800
18.880,    1743.330200 ,      0.360100
19.011,    1744.473877 ,      0.349700
19.143,    1752.162354 ,      0.350400
19.275,    1734.626953 ,      0.344900
19.409,    1729.847290 ,      0.349400
19.543,    1720.536499 ,      0.353100
19.679,    1721.558472 ,      0.346000
19.815,    1725.500366 ,      0.348700
19.953,    1718.639648 ,      0.337400
20.091,    1717.092651 ,      0.337100
20.230,    1705.249756 ,      0.344800
20.370,    1710.081055 ,      0.348000
20.512,    1704.983521 ,      0.341500
20.654,    1689.773438 ,      0.345900
20.797,    1691.883057 ,      0.341400
20.941,    1700.547241 ,      0.346600
21.086,    1688.328125 ,      0.340500
21.232,    1682.550171 ,      0.344100
21.380,    1679.323120 ,      0.343000
21.528,    1680.421875 ,      0.342600
21.677,    1676.769043 ,      0.337900
21.827,    1669.057495 ,      0.335800
21.979,    1663.702393 ,      0.334500
22.131,    1664.803955 ,      0.334800
22.284,    1655.812012 ,      0.339500
22.439,    1651.109497 ,      0.331700
22.594,    1646.584229 ,      0.332900
22.751,    1653.005005 ,      0.330700
23.067,    1638.493774 ,      0.336100
23.227,    1636.874146 ,      0.333500
23.388,    1635.217773 ,      0.334600
23.550,    1626.642456 ,      0.327100
23.714,    1622.021606 ,      0.328000
23.878,    1623.324829 ,      0.332800
24.044,    1610.415161 ,      0.332000
24.210,    1616.736816 ,      0.323600
24.378,    1610.162109 ,      0.318000
24.547,    1608.376709 ,      0.321300
24.717,    1597.541138 ,      0.322500
24.889,    1595.493164 ,      0.321100
25.061,    1588.965210 ,      0.326800
25.235,    1588.362305 ,      0.316700
25.410,    1581.990356 ,      0.322300
25.586,    1583.921143 ,      0.310300
25.763,    1580.107544 ,      0.322700
25.942,    1571.991211 ,      0.305400
26.122,    1576.796753 ,      0.320700
26.303,    1572.369141 ,      0.308000
26.669,    1558.757935 ,      0.314700
26.853,    1551.956055 ,      0.301800
27.040,    1550.395874 ,      0.308900
27.227,    1538.101196 ,      0.311600
27.416,    1536.110962 ,      0.303000
27.606,    1534.700928 ,      0.297300
27.797,    1530.580078 ,      0.299000
27.990,    1525.586792 ,      0.298900
28.184,    1520.553345 ,      0.298600
28.379,    1517.603394 ,      0.305800
29.174,    1492.793213 ,      0.282000
29.376,    1487.149902 ,      0.288300
29.580,    1482.784180 ,      0.304800
29.785,    1475.973145 ,      0.287700
29.992,    1470.905640 ,      0.285900
30.200,    1470.141724 ,      0.286500
30.409,    1457.951782 ,      0.287100
30.620,    1449.665405 ,      0.289800
30.832,    1448.297974 ,      0.284000
31.046,    1438.903076 ,      0.280200
31.261,    1432.112305 ,      0.278100
31.477,    1424.306519 ,      0.267700
31.696,    1422.073853 ,      0.275100
32.137,    1407.908691 ,      0.267000
32.359,    1396.951782 ,      0.264300
32.584,    1392.973022 ,      0.268200
32.810,    1384.817749 ,      0.271000
33.037,    1367.584351 ,      0.260600
33.266,    1368.270996 ,      0.257700
34.674,    1309.776001 ,      0.251300
34.914,    1297.124756 ,      0.244900
35.156,    1291.931885 ,      0.241000
35.400,    1279.770508 ,      0.240600
35.645,    1272.160156 ,      0.238700
35.892,    1257.707642 ,      0.241200
36.141,    1246.392822 ,      0.233800
36.392,    1226.870972 ,      0.226300
36.644,    1218.036133 ,      0.225000
36.898,    1203.827148 ,      0.223200
37.154,    1179.648315 ,      0.226500
37.411,    1175.848877 ,      0.219900
37.670,    1161.679443 ,      0.223000
38.194,    1115.480835 ,      0.212800
38.459,    1111.191406 ,      0.211300
38.726,    1092.701538 ,      0.210500
38.994,    1074.591797 ,      0.209700
39.264,    1061.148560 ,      0.199000
40.087,     995.341003 ,      0.192900
40.365,     972.546631 ,      0.194000
40.644,     948.481689 ,      0.186800
40.926,     925.174377 ,      0.181800
41.210,     899.102722 ,      0.178200
41.495,     869.268982 ,      0.176100
41.783,     840.363586 ,      0.169500
42.073,     809.199707 ,      0.166200
42.364,     774.194458 ,      0.161800
42.658,     741.191772 ,      0.151000
42.954,     702.262451 ,      0.151300
43.251,     661.358215 ,      0.143700
43.551,     612.838562 ,      0.134000
43.853,     568.163147 ,      0.137600
44.157,     515.858093 ,      0.130500
44.463,     458.348785 ,      0.121800
44.771,     394.078369 ,      0.121800
45.082,     320.683105 ,      0.123800
45.394,     245.372772 ,      0.122700
45.709,     177.007706 ,      0.126600
46.026,     128.024948 ,      0.138700
46.345,      97.681908 ,      0.152000
46.666,      78.284172 ,      0.159000
46.989,      65.344780 ,      0.174300
47.315,      55.844719 ,      0.180600
47.643,      48.834545 ,      0.181200
47.973,      43.337215 ,      0.198200
48.306,      38.969315 ,      0.199300
48.641,      35.382755 ,      0.201000
48.978,      32.275826 ,      0.206300
49.317,      29.763359 ,      0.208900
49.659,      27.590876 ,      0.214900
50.003,      25.787542 ,      0.226600
50.350,      24.057549 ,      0.224300
50.699,      22.624298 ,      0.236700
51.050,      21.287338 ,      0.238200
51.404,      20.099642 ,      0.235400
51.761,      19.019186 ,      0.240000
52.119,      18.114956 ,      0.236500
52.481,      17.186958 ,      0.245200
53.580,      14.983691 ,      0.254800
53.951,      14.331979 ,      0.244200
54.325,      13.740055 ,      0.254300
54.702,      13.204024 ,      0.245700
55.081,      12.693439 ,      0.252900
55.463,      12.224199 ,      0.258900
55.847,      11.779861 ,      0.263700
56.234,      11.306808 ,      0.263200
56.624,      10.928192 ,      0.264500
57.016,      10.542377 ,      0.264600
57.412,      10.176319 ,      0.259200
57.810,       9.861363 ,      0.266200
58.210,       9.543811 ,      0.262900
58.614,       9.222363 ,      0.263300
59.020,       8.934593 ,      0.258900
59.429,       8.662426 ,      0.273600
59.841,       8.393636 ,      0.278400
61.518,       7.448393 ,      0.270900
61.944,       7.231764 ,      0.281400
62.373,       7.015485 ,      0.275800
62.806,       6.823876 ,      0.275900
63.241,       6.645144 ,      0.282400
63.680,       6.463496 ,      0.272500
64.121,       6.267449 ,      0.280700
64.565,       6.094815 ,      0.288300
65.013,       5.944439 ,      0.283800
65.464,       5.780610 ,      0.280400
65.917,       5.623483 ,      0.290900
66.374,       5.486174 ,      0.292300
66.834,       5.348516 ,      0.277300
67.298,       5.193427 ,      0.288100
67.764,       5.077535 ,      0.295500
68.234,       4.945803 ,      0.294600
68.707,       4.796538 ,      0.287700
69.183,       4.690181 ,      0.299800
69.663,       4.571646 ,      0.290000
70.146,       4.449846 ,      0.288200
70.632,       4.340997 ,      0.295800
71.121,       4.232267 ,      0.296500
71.614,       4.126678 ,      0.293300
72.111,       4.027959 ,      0.292700
72.611,       3.923499 ,      0.298900
73.114,       3.828860 ,      0.302000
73.621,       3.739661 ,      0.298700
74.131,       3.650877 ,      0.309100
74.645,       3.554869 ,      0.303900
75.162,       3.477735 ,      0.295600
75.683,       3.389590 ,      0.300600
76.208,       3.309581 ,      0.308500
76.736,       3.224744 ,      0.303300
77.268,       3.152675 ,      0.305000
77.804,       3.077446 ,      0.305900
78.343,       3.000418 ,      0.314500
78.886,       2.928115 ,      0.300700
79.433,       2.863601 ,      0.306900

